                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     55,                0.58504,                0.39012,                0.93795,                0.65929,                0.70728,                0.71882,                0.54968,                0.98813,                 2.0959,                 1.2474,              0.0079012,              0.0079012,              0.0079012
                     56,                0.57825,                0.38296,                0.94065,                 0.9347,                0.95772,                0.97269,                0.83035,                0.64092,                0.39462,                 0.8915,              0.0078616,              0.0078616,              0.0078616
                     57,                0.58569,                0.38038,                0.94187,                0.92841,                0.97401,                 0.9773,                0.83594,                0.62323,                 0.3932,                0.88157,               0.007822,               0.007822,               0.007822
                     58,                 0.5832,                0.39363,                 0.9385,                0.94033,                0.96408,                 0.9698,                0.82609,                0.65547,                0.38862,                0.89882,              0.0077824,              0.0077824,              0.0077824
                     59,                0.58515,                0.39408,                0.93892,                0.93422,                0.96297,                0.98034,                0.82538,                0.64777,                0.38785,                0.90381,              0.0077428,              0.0077428,              0.0077428
                     60,                0.56535,                0.37273,                0.92543,                 0.9614,                0.95397,                0.97909,                0.82832,                0.64954,                0.38328,                0.89915,              0.0077032,              0.0077032,              0.0077032
                     61,                0.57128,                0.38021,                0.93419,                0.94723,                0.96043,                0.98275,                0.84135,                   0.62,                 0.3541,                0.88403,              0.0076636,              0.0076636,              0.0076636
                     62,                0.54913,                 0.3645,                0.92856,                0.96383,                0.91644,                0.97086,                0.83954,                0.62585,                0.42525,                 0.8852,               0.007624,               0.007624,               0.007624
                     63,                0.57038,                 0.3819,                0.93315,                0.93335,                0.97401,                0.98158,                0.83176,                0.65621,                0.36613,                0.89431,              0.0075844,              0.0075844,              0.0075844
                     64,                0.55417,                0.36853,                0.92217,                0.95557,                0.93441,                0.97927,                0.83449,                0.64023,                0.38301,                0.88829,              0.0075448,              0.0075448,              0.0075448
                     65,                0.55537,                0.37201,                0.92731,                0.93758,                0.94989,                0.97322,                0.84219,                0.62026,                0.40001,                0.87901,              0.0075052,              0.0075052,              0.0075052
                     66,                0.55145,                0.36786,                0.92779,                0.95663,                0.95588,                0.97917,                0.83888,                0.61227,                0.38212,                0.88131,              0.0074656,              0.0074656,              0.0074656
                     67,                0.56426,                0.37108,                0.93239,                0.94567,                0.96664,                0.97617,                0.83277,                0.63729,                0.36815,                0.90649,               0.007426,               0.007426,               0.007426
                     68,                0.54768,                0.37052,                0.92756,                0.93033,                0.97511,                0.98282,                0.82987,                0.63599,                0.37345,                0.89313,              0.0073864,              0.0073864,              0.0073864
                     69,                0.54548,                0.35262,                0.92014,                0.93748,                0.97456,                 0.9741,                0.84363,                0.62425,                0.37188,                0.88558,              0.0073468,              0.0073468,              0.0073468
                     70,                0.54291,                0.35737,                0.91992,                0.95083,                0.96027,                0.97023,                0.84293,                0.60575,                0.38932,                0.87365,              0.0073072,              0.0073072,              0.0073072
