                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     52,                0.56882,                0.37619,                0.93137,                0.95798,                 0.9473,                0.97892,                 0.8425,                 0.6321,                0.37086,                0.88644,                0.00802,                0.00802,                0.00802
                     53,                0.58797,                0.38303,                0.93893,                0.94871,                0.96063,                0.97894,                0.83797,                0.63055,                0.37606,                0.88911,              0.0079804,              0.0079804,              0.0079804
                     54,                0.57944,                0.37616,                0.93757,                0.93862,                0.97048,                0.97386,                0.83043,                0.62099,                0.38056,                0.88685,              0.0079408,              0.0079408,              0.0079408
                     55,                 0.5748,                  0.381,                 0.9334,                0.96748,                  0.954,                0.97808,                0.83967,                0.64031,                0.37971,                 0.8876,              0.0079012,              0.0079012,              0.0079012
                     56,                0.57525,                0.37153,                0.94119,                0.92655,                0.97521,                0.96945,                0.82859,                0.66947,                0.40361,                0.91149,              0.0078616,              0.0078616,              0.0078616
                     57,                0.57654,                0.36636,                0.93901,                0.95395,                 0.9444,                0.97576,                0.84284,                0.63283,                0.40523,                0.88858,               0.007822,               0.007822,               0.007822
                     58,                0.57575,                0.37892,                0.93628,                0.94889,                0.95687,                0.97188,                0.83783,                0.63006,                0.39157,                0.88795,              0.0077824,              0.0077824,              0.0077824
                     59,                0.57865,                0.37967,                0.93955,                0.94314,                0.94769,                0.97736,                0.83677,                0.62772,                0.39426,                0.88533,              0.0077428,              0.0077428,              0.0077428
                     60,                0.56152,                0.36486,                0.92561,                0.94451,                 0.9686,                0.97682,                0.83218,                0.63663,                0.37645,                0.89543,              0.0077032,              0.0077032,              0.0077032
                     61,                 0.5657,                0.36889,                0.93071,                0.95927,                0.95175,                0.97958,                0.84041,                0.63338,                0.37196,                0.88654,              0.0076636,              0.0076636,              0.0076636
                     62,                0.54789,                0.35564,                0.93001,                 0.9687,                0.92915,                0.97576,                0.83603,                0.62845,                0.42487,                0.88699,               0.007624,               0.007624,               0.007624
