                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    131,                0.42814,                0.27994,                0.82917,                0.99318,                      1,                  0.995,                0.90213,                0.55307,                 0.2408,                0.83226,             0.00081543,             0.00081543,             0.00081543
                    132,                0.43441,                0.27372,                0.81792,                0.99938,                      1,                  0.995,                0.90959,                0.52675,                  0.239,                0.82741,             0.00080883,             0.00080883,             0.00080883
                    133,                0.43955,                0.28974,                0.83562,                0.99576,                      1,                  0.995,                 0.8947,                0.52472,                0.25837,                0.83294,             0.00080223,             0.00080223,             0.00080223
                    134,                0.42534,                0.28451,                0.82524,                0.99632,                      1,                  0.995,                0.90153,                0.51459,                0.24139,                  0.828,             0.00079563,             0.00079563,             0.00079563
                    135,                0.43278,                0.29121,                0.83014,                0.99362,                      1,                  0.995,                0.90263,                0.52636,                0.25089,                0.83695,             0.00078902,             0.00078902,             0.00078902
                    136,                0.42652,                0.27765,                0.83107,                 0.9892,                0.99799,                  0.995,                0.89565,                0.53515,                0.24159,                0.83836,             0.00078242,             0.00078242,             0.00078242
                    137,                0.42513,                0.27402,                0.82803,                0.99671,                0.98885,                  0.995,                0.88737,                0.58048,                0.26481,                0.85251,             0.00077582,             0.00077582,             0.00077582
                    138,                0.43951,                0.28166,                0.83153,                0.99422,                0.99973,                  0.995,                0.90259,                 0.5406,                0.24812,                0.84008,             0.00076922,             0.00076922,             0.00076922
                    139,                 0.4087,                0.27275,                0.81948,                0.99966,                      1,                  0.995,                0.91229,                0.52476,                0.23665,                0.83279,             0.00076262,             0.00076262,             0.00076262
                    140,                0.40131,                 0.2652,                0.81734,                      1,                0.99997,                  0.995,                0.90384,                0.52004,                0.25288,                0.84469,             0.00075602,             0.00075602,             0.00075602
                    141,                0.40832,                0.27121,                0.82709,                0.99089,                0.99851,                  0.995,                0.91081,                0.52125,                0.24265,                0.83564,             0.00074942,             0.00074942,             0.00074942
                    142,                0.41059,                0.26692,                0.82126,                0.99441,                0.99983,                  0.995,                0.90951,                 0.5035,                0.24157,                0.83338,             0.00074282,             0.00074282,             0.00074282
