                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    160,                0.17932,                0.16048,                0.88081,                0.98861,                0.98684,                0.99474,                0.99153,                0.10874,                0.11622,                0.60782,             0.00074864,             0.00074864,             0.00074864
                    161,                0.16663,                0.15804,                0.87564,                 0.9737,                      1,                0.99369,                0.99066,                0.10228,                 0.0981,                0.59927,             0.00074072,             0.00074072,             0.00074072
                    162,                0.17004,                0.15629,                0.88137,                0.98662,                0.98684,                0.99474,                0.99115,                0.09491,                0.09729,                0.59321,              0.0007328,              0.0007328,              0.0007328
                    163,                0.16442,                0.15764,                0.87434,                0.98667,                0.98684,                0.99474,                0.99231,                0.09784,                0.08585,                0.60004,             0.00072488,             0.00072488,             0.00072488
                    164,                 0.1691,                0.15948,                0.88036,                0.99574,                0.98684,                0.99474,                0.99273,                0.11229,                0.10077,                0.60419,             0.00071696,             0.00071696,             0.00071696
                    165,                0.17201,                0.16016,                0.87834,                 0.9987,                0.98684,                0.99474,                0.99269,                0.12583,                0.11668,                0.61786,             0.00070904,             0.00070904,             0.00070904
                    166,                 0.1678,                0.15782,                0.87551,                 0.9868,                0.98684,                0.99474,                0.99274,                0.11241,                  0.132,                0.61441,             0.00070112,             0.00070112,             0.00070112
                    167,                0.16406,                0.15485,                 0.8798,                 0.9739,                      1,                0.99461,                0.99228,                 0.0958,                0.09387,                0.60004,              0.0006932,              0.0006932,              0.0006932
                    168,                0.15832,                0.15154,                0.86803,                0.98985,                0.98684,                0.99474,                0.99089,                0.13183,                0.11457,                0.62246,             0.00068528,             0.00068528,             0.00068528
                    169,                0.16176,                0.15259,                0.87481,                0.97378,                      1,                0.99395,                0.99046,                0.11989,                0.12825,                0.61457,             0.00067736,             0.00067736,             0.00067736
                    170,                0.16755,                0.15847,                0.87211,                0.97416,                      1,                0.99474,                0.99127,                0.10653,                0.11619,                0.60016,             0.00066944,             0.00066944,             0.00066944
                    171,                0.16319,                0.15742,                0.87363,                0.97381,                      1,                0.99474,                0.99057,                0.10432,                 0.1066,                0.60795,             0.00066152,             0.00066152,             0.00066152
                    172,                 0.1602,                0.15358,                0.87932,                0.97436,                      1,                0.99448,                0.99078,                0.10553,                0.10726,                0.60914,              0.0006536,              0.0006536,              0.0006536
                    173,                0.16517,                0.15504,                0.87441,                0.97383,                      1,                0.99474,                0.99091,                0.10754,                0.10903,                0.60269,             0.00064568,             0.00064568,             0.00064568
                    174,                0.16251,                0.15742,                0.87801,                0.97398,                      1,                0.99474,                0.99136,                0.12363,                0.10426,                0.62274,             0.00063776,             0.00063776,             0.00063776
                    175,                0.15982,                 0.1476,                0.87343,                0.98671,                0.98684,                0.99474,                0.99041,                0.12316,                0.11457,                 0.6101,             0.00062984,             0.00062984,             0.00062984
                    176,                0.14971,                0.13998,                0.86551,                0.98657,                0.98684,                0.99474,                 0.9902,                0.11171,                0.10294,                0.61304,             0.00062192,             0.00062192,             0.00062192
                    177,                0.15981,                0.14696,                0.87064,                0.97435,                0.99984,                0.99474,                0.99244,                0.10138,                 0.1048,                0.60035,               0.000614,               0.000614,               0.000614
                    178,                 0.1603,                0.14954,                0.87349,                0.97436,                0.99985,                0.99474,                0.99253,                0.09322,                0.10046,                0.59134,             0.00060608,             0.00060608,             0.00060608
                    179,                0.15578,                 0.1458,                0.87332,                0.99194,                0.98684,                0.99474,                0.99164,                0.10075,                0.09751,                0.60046,             0.00059816,             0.00059816,             0.00059816
                    180,                0.15877,                 0.1543,                0.87352,                0.98621,                0.98684,                0.99474,                0.98588,                0.12698,                0.09722,                 0.6255,             0.00059024,             0.00059024,             0.00059024
                    181,                0.15782,                 0.1517,                0.87536,                0.97374,                      1,                0.99448,                0.98804,                0.10437,                0.09932,                0.60426,             0.00058232,             0.00058232,             0.00058232
                    182,                0.15764,                0.15291,                0.87742,                0.97407,                      1,                0.99422,                0.98945,                0.10426,                0.10121,                0.60248,              0.0005744,              0.0005744,              0.0005744
                    183,                0.15932,                0.15148,                0.87189,                0.99594,                0.98684,                0.99474,                0.98967,                0.12556,                0.09381,                0.62215,             0.00056648,             0.00056648,             0.00056648
                    184,                0.15533,                0.14965,                0.87219,                0.99779,                0.98684,                0.99474,                0.99003,                0.11039,                0.11314,                0.60607,             0.00055856,             0.00055856,             0.00055856
                    185,                0.15198,                0.14756,                0.87581,                0.99262,                0.98684,                0.99474,                0.98804,                0.11634,                0.10526,                0.61156,             0.00055064,             0.00055064,             0.00055064
                    186,                0.15414,                0.14516,                0.87189,                0.97435,                0.99948,                0.99474,                0.98521,                0.12146,                0.10704,                0.61585,             0.00054272,             0.00054272,             0.00054272
                    187,                0.15703,                0.15031,                0.86961,                0.98633,                0.98684,                0.99474,                0.98831,                0.11789,                0.11982,                0.61604,              0.0005348,              0.0005348,              0.0005348
                    188,                 0.1504,                0.14401,                0.86992,                0.99536,                0.98684,                0.99474,                0.98936,                0.12576,                 0.1066,                0.62215,             0.00052688,             0.00052688,             0.00052688
                    189,                0.15101,                0.14263,                0.87014,                0.99804,                0.98684,                0.99427,                0.98812,                0.13182,                 0.1222,                0.62451,             0.00051896,             0.00051896,             0.00051896
                    190,                0.15079,                0.14541,                0.86769,                0.97435,                0.99969,                0.99474,                 0.9879,                0.11586,                0.12018,                0.61978,             0.00051104,             0.00051104,             0.00051104
                    191,                0.14706,                0.13488,                 0.8704,                 0.9738,                      1,                0.99448,                0.98701,                0.12146,                0.11091,                 0.6159,             0.00050312,             0.00050312,             0.00050312
                    192,                0.14091,                0.13699,                0.86718,                0.99634,                0.98684,                0.99474,                 0.9901,                0.11793,                0.10358,                0.62239,              0.0004952,              0.0004952,              0.0004952
                    193,                 0.1466,                0.14097,                0.86679,                0.99782,                0.98684,                0.99474,                 0.9899,                0.12038,                 0.1002,                0.62071,             0.00048728,             0.00048728,             0.00048728
                    194,                0.14982,                0.13664,                 0.8723,                0.99863,                0.98684,                0.99474,                0.98847,                0.10667,                0.08161,                0.61648,             0.00047936,             0.00047936,             0.00047936
                    195,                0.14554,                0.13588,                0.86915,                0.99898,                0.98684,                0.99474,                 0.9882,                0.10465,                0.12002,                0.61125,             0.00047144,             0.00047144,             0.00047144
                    196,                0.14499,                0.14021,                0.87053,                 0.9959,                0.98684,                0.99474,                0.98594,                0.12042,                0.09919,                0.61579,             0.00046352,             0.00046352,             0.00046352
                    197,                0.14314,                0.13653,                0.87284,                 0.9974,                0.98684,                0.99474,                 0.9888,                0.11394,                0.11132,                0.61277,              0.0004556,              0.0004556,              0.0004556
                    198,                0.14532,                0.14223,                0.87369,                 0.9739,                      1,                0.99474,                0.98772,                0.10586,                0.09292,                0.60391,             0.00044768,             0.00044768,             0.00044768
                    199,                0.14376,                0.14008,                0.86825,                0.99736,                0.98684,                0.99474,                0.99049,                0.09851,                0.08764,                0.60675,             0.00043976,             0.00043976,             0.00043976
                    200,                0.14655,                0.13615,                0.87481,                0.99518,                0.98684,                0.99474,                 0.9894,                0.10685,                0.09528,                0.60595,             0.00043184,             0.00043184,             0.00043184
                    201,                0.14915,                0.13735,                0.86836,                0.98618,                0.98684,                0.99474,                0.98937,                0.10425,                0.09238,                0.60868,             0.00042392,             0.00042392,             0.00042392
                    202,                0.14528,                0.13634,                0.86508,                 0.9861,                0.98684,                0.99474,                0.99012,                0.12677,                0.14305,                0.62555,               0.000416,               0.000416,               0.000416
                    203,                0.14199,                 0.1339,                0.87017,                0.99391,                0.98684,                0.99474,                0.99039,                0.12721,                0.12813,                0.63141,             0.00040808,             0.00040808,             0.00040808
                    204,                0.14267,                0.13069,                0.87258,                0.97381,                      1,                0.99474,                0.98875,                0.13148,                0.11564,                0.63591,             0.00040016,             0.00040016,             0.00040016
                    205,                  0.144,                0.13749,                0.86905,                0.97435,                0.99961,                0.99474,                 0.9873,                0.11936,                0.10028,                0.62339,             0.00039224,             0.00039224,             0.00039224
                    206,                0.13962,                0.13397,                0.86919,                  0.986,                0.98684,                0.99474,                0.98852,                0.11933,                0.10172,                0.62362,             0.00038432,             0.00038432,             0.00038432
                    207,                0.14213,                0.13611,                0.86479,                0.97434,                0.99934,                0.99474,                0.98959,                0.10654,                0.09385,                0.60762,              0.0003764,              0.0003764,              0.0003764
                    208,                0.14441,                0.14047,                0.87348,                 0.9863,                0.98684,                0.99474,                0.98933,                0.10375,                0.10411,                0.60703,             0.00036848,             0.00036848,             0.00036848
                    209,                0.13675,                0.13385,                0.86077,                0.97435,                0.99984,                0.99474,                 0.9897,                0.11316,                0.13707,                0.61348,             0.00036056,             0.00036056,             0.00036056
                    210,                 0.1369,                0.13362,                0.86761,                0.99181,                0.98684,                0.99474,                0.98982,                0.12011,                0.10152,                0.61927,             0.00035264,             0.00035264,             0.00035264
                    211,                 0.1408,                0.13661,                0.87112,                 0.9853,                0.98684,                0.99474,                0.98921,                0.12258,                0.10848,                0.62635,             0.00034472,             0.00034472,             0.00034472
                    212,                0.13309,                0.13008,                0.85972,                0.98638,                0.98684,                0.99474,                0.98908,                0.11316,                0.10144,                0.61902,              0.0003368,              0.0003368,              0.0003368
                    213,                0.13926,                0.13205,                0.86949,                0.97436,                      1,                0.99474,                0.99001,                0.10545,                0.09753,                0.60738,             0.00032888,             0.00032888,             0.00032888
                    214,                0.13233,                0.13018,                0.86083,                0.98899,                0.98684,                0.99474,                0.99019,                0.09904,                0.09198,                0.60401,             0.00032096,             0.00032096,             0.00032096
                    215,                0.13429,                0.12794,                0.86537,                0.99062,                0.98684,                0.99474,                0.98988,                0.10181,                0.08487,                0.60355,             0.00031304,             0.00031304,             0.00031304
                    216,                 0.1309,                0.12808,                0.86545,                0.97436,                      1,                0.99461,                0.98858,                0.09136,                0.10377,                0.59981,             0.00030512,             0.00030512,             0.00030512
