                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     65,                0.60765,                0.40536,                0.94632,                0.92328,                0.97251,                0.97564,                0.82593,                0.69527,                0.43933,                0.89692,              0.0010725,              0.0010725,              0.0010725
                     66,                 0.6137,                0.41661,                0.94467,                0.92594,                 0.9821,                0.97779,                0.82135,                0.67943,                0.40718,                0.90573,              0.0010668,              0.0010668,              0.0010668
                     67,                0.59253,                0.40643,                0.93444,                0.94124,                0.95742,                0.97734,                0.82914,                0.66781,                0.41362,                0.89788,              0.0010612,              0.0010612,              0.0010612
                     68,                0.61142,                0.40867,                0.94491,                0.93605,                0.96693,                0.97637,                 0.8227,                0.66162,                0.43666,                0.90067,              0.0010555,              0.0010555,              0.0010555
                     69,                0.61698,                0.41936,                  0.949,                0.95136,                0.95095,                0.97827,                0.83184,                0.67207,                0.43052,                0.91079,              0.0010499,              0.0010499,              0.0010499
                     70,                  0.614,                0.41428,                0.94651,                0.95492,                0.97149,                0.97924,                0.82911,                0.65501,                0.41127,                 0.9087,              0.0010442,              0.0010442,              0.0010442
                     71,                0.61742,                0.40862,                0.95045,                0.93743,                0.97807,                0.97567,                0.82853,                0.67083,                0.42028,                0.91041,              0.0010385,              0.0010385,              0.0010385
                     72,                 0.6017,                0.39808,                0.93934,                0.93102,                0.97254,                 0.9746,                0.84021,                0.65155,                0.43383,                0.88634,              0.0010329,              0.0010329,              0.0010329
                     73,                0.61031,                0.41747,                0.94941,                0.93663,                0.93015,                0.97147,                0.82629,                0.65738,                0.45305,                0.88357,              0.0010272,              0.0010272,              0.0010272
                     74,                 0.5857,                0.40222,                0.93227,                   0.92,                0.95632,                0.97559,                0.83656,                0.64928,                0.43093,                0.89063,              0.0010216,              0.0010216,              0.0010216
                     75,                0.59926,                0.41026,                  0.952,                0.93759,                0.96962,                0.97324,                 0.8216,                0.66196,                 0.4152,                0.89738,              0.0010159,              0.0010159,              0.0010159
                     76,                0.60055,                0.40083,                0.94421,                0.96562,                0.94298,                 0.9762,                0.82547,                0.65952,                0.40351,                 0.8925,              0.0010102,              0.0010102,              0.0010102
                     77,                0.57938,                0.40852,                0.93485,                0.93543,                0.96943,                0.96743,                0.81865,                0.65283,                0.42881,                0.89317,              0.0010046,              0.0010046,              0.0010046
                     78,                0.59706,                 0.3993,                0.93721,                0.93253,                 0.9732,                0.97474,                 0.8197,                0.66176,                0.42242,                0.89543,             0.00099893,             0.00099893,             0.00099893
                     79,                0.59858,                0.40841,                0.93781,                0.93341,                0.96022,                0.97643,                 0.8185,                0.67446,                0.43098,                0.90174,             0.00099327,             0.00099327,             0.00099327
                     80,                0.60452,                0.40805,                 0.9397,                0.93634,                0.96924,                0.97876,                0.82409,                0.66789,                0.42605,                 0.9191,             0.00098761,             0.00098761,             0.00098761
                     81,                0.58765,                0.39271,                0.93069,                0.93665,                0.97368,                0.98052,                0.82954,                0.65361,                0.40482,                0.89747,             0.00098195,             0.00098195,             0.00098195
                     82,                0.59056,                0.39713,                0.94161,                0.94683,                0.94143,                0.97902,                0.82877,                0.64999,                0.42309,                0.89622,             0.00097629,             0.00097629,             0.00097629
                     83,                0.57373,                0.38231,                0.93714,                0.93495,                 0.9586,                0.97476,                0.83048,                0.65982,                0.43182,                0.89935,             0.00097063,             0.00097063,             0.00097063
                     84,                0.56852,                0.38668,                0.92988,                0.94198,                0.97689,                0.97562,                0.83005,                0.65405,                0.39344,                0.89899,             0.00096498,             0.00096498,             0.00096498
                     85,                0.57957,                0.38381,                0.92784,                0.94943,                0.94764,                0.97486,                0.82448,                0.63228,                0.40265,                0.88536,             0.00095932,             0.00095932,             0.00095932
                     86,                0.57543,                0.37877,                0.93569,                0.95007,                0.95516,                  0.978,                0.83669,                0.63706,                0.42453,                0.88535,             0.00095366,             0.00095366,             0.00095366
                     87,                0.57304,                0.37792,                0.93026,                0.94103,                0.96225,                0.97497,                0.82092,                0.66479,                0.42951,                 0.8995,               0.000948,               0.000948,               0.000948
                     88,                0.56132,                0.37788,                0.91886,                0.94931,                 0.9488,                0.98039,                0.83085,                0.64855,                0.40029,                0.89566,             0.00094234,             0.00094234,             0.00094234
                     89,                0.59263,                0.39477,                0.93557,                0.93448,                0.96053,                0.97132,                0.83399,                0.63391,                 0.4163,                0.88415,             0.00093668,             0.00093668,             0.00093668
                     90,                0.55114,                0.36348,                0.92336,                0.94392,                0.96388,                0.97668,                0.82583,                 0.6624,                0.40367,                0.89631,             0.00093102,             0.00093102,             0.00093102
                     91,                 0.5706,                 0.3839,                 0.9301,                0.91967,                0.98684,                0.98189,                0.82955,                0.65748,                0.39328,                0.89829,             0.00092536,             0.00092536,             0.00092536
